,URL,ville,code postal,adresse,prix £,surface m2,Enchère ou vente,Etat neuf ou ancien,Nombre de chambres,Nombre de SDB,Nombre de séjour,Description,Type bien,Aide
808,https://www.zoopla.co.uk//for-sale/details/49854587,Enfield,EN3,"Yeomans Way, Enfield EN3",295000,NA,vente,A,3,1,1,3 bed flat for sale,Appartement,NA
809,https://www.zoopla.co.uk//for-sale/details/54169563,Londres,SW20,"Coombe Gardens, London SW20",1425000,NA,vente,A,4,2,2,4 bed detached house for sale,Maison,NA
810,https://www.zoopla.co.uk//for-sale/details/54169562,Lower Sloane Street,SW1W,"Wedderburn House, Lower Sloane Street SW1W",2750000,NA,vente,A,3,2,1,3 bed flat for sale,Appartement,NA
811,https://www.zoopla.co.uk//for-sale/details/54169561,Morden,SM4,"Garth Road, Morden SM4",375000,NA,vente,A,2,NA,NA,2 bed terraced house for sale,Maison,NA
812,https://www.zoopla.co.uk//for-sale/details/54169551,London,SW1W,"Chelsea Gate Apartments, 93 Ebury Bridge Road, London SW1W",1495000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
813,https://www.zoopla.co.uk//for-sale/details/54169517,Londres,N4,"Corbyn Street, Finsbury Park, Islington, London N4",950000,NA,vente,A,3,1,1,3 bed detached house for sale,Maison,NA
814,https://www.zoopla.co.uk//for-sale/details/54169513,Londres,SW15,"Exeter House, Putney Heath, London SW15",995000,NA,vente,A,4,2,1,4 bed flat for sale,Appartement,NA
815,https://www.zoopla.co.uk//for-sale/details/54169473,Londres,NW3,"Ferncroft Avenue, Hampstead, London NW3",6395000,NA,vente,A,6,4,4,6 bed semi-detached house for sale,Maison,NA
816,https://www.zoopla.co.uk//for-sale/details/54169463,Londres,W3,"Davis Road, London W3",625000,NA,vente,A,2,1,1,2 bed maisonette for sale,Maisonette,NA
817,https://www.zoopla.co.uk//for-sale/details/54169460,Londres,SE12,"Amblecote Close, Grove Park, London SE12",280000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
818,https://www.zoopla.co.uk//for-sale/details/50676065,Londres,NW7,"6 Peacock Close, London NW7",425000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
819,https://www.zoopla.co.uk//for-sale/details/54169441,Londres,NW3,"South Hill Park, Belsize Park, London NW3",1100000,74,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
820,https://www.zoopla.co.uk//for-sale/details/51827100, Romford,RM7,"Fern Court, Cottons Approach, Romford, Essex RM7",200000,NA,vente,A,NA,1,1,Studio for sale,Studio,NA
821,https://www.zoopla.co.uk//for-sale/details/54169434,Pinner,HA5,"Sweetmans Avenue, Pinner HA5",1150000,NA,vente,A,4,3,2,4 bed detached bungalow for sale,Bungalow,NA
822,https://www.zoopla.co.uk//for-sale/details/54169390,Uxbridge,UB8,"Pield Heath Avenue, Uxbridge UB8",600000,NA,vente,A,3,2,2,3 bed detached bungalow for sale,Bungalow,NA
823,https://www.zoopla.co.uk//for-sale/details/54169400,Orpington,BR5,"Chelsfield Lane, Orpington, Kent BR5",450000,NA,vente,A,4,NA,2,4 bed bungalow for sale,Bungalow,NA
824,https://www.zoopla.co.uk//for-sale/details/52609015,London,EC4A,"Crane Court, London EC4A",425000,NA,vente,A,NA,1,1,Studio for sale,Studio,NA
825,https://www.zoopla.co.uk//for-sale/details/54169358,Hampton,TW12,"Oldfield Road, Hampton TW12",285000,NA,vente,A,1,NA,NA,1 bed flat for sale,Appartement,NA
826,https://www.zoopla.co.uk//for-sale/details/54169359,New Malden,KT3,"West Barnes Lane, New Malden KT3",1290000,NA,vente,A,6,4,3,6 bed semi-detached house for sale,Maison,NA
827,https://www.zoopla.co.uk//for-sale/details/54169341,Londres,E14,"Hesperus Crescent, London E14",535000,NA,vente,A,2,1,1,2 bed terraced house for sale,Maison,NA
828,https://www.zoopla.co.uk//for-sale/details/54169351,Londres,SW17,"Moring Road, London SW17",700000,NA,vente,A,4,2,2,4 bed semi-detached house for sale,Maison,NA
829,https://www.zoopla.co.uk//for-sale/details/54169313,Hornchurch,RM11,"Wiltshire Avenue, Hornchurch RM11",400000,NA,vente,A,3,1,1,3 bed semi-detached house for sale,Maison,NA
830,https://www.zoopla.co.uk//for-sale/details/54169296,Romford,RM6,"Whalebone Avenue, Chadwell Heath, Romford RM6",300000,NA,vente,A,2,1,1,2 bed terraced house for sale,Maison,NA
831,https://www.zoopla.co.uk//for-sale/details/47397592,Barnet,EN5,"Abbotts Road, New Barnet, Barnet EN5",899995,NA,vente,A,5,2,3,5 bed semi-detached house for sale,Maison,NA
832,https://www.zoopla.co.uk//for-sale/details/54169271,Londres,E14,"Celestial House, Limehouse E14",575000,NA,vente,A,3,2,1,3 bed flat for sale,Appartement,NA
833,https://www.zoopla.co.uk//for-sale/details/54169281,Londres,SW2,"Christchurch Road, London SW2",350000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
834,https://www.zoopla.co.uk//for-sale/details/54169267,Londres,W3,"Birch Grove, Acton W3",2400000,NA,vente,A,5,3,3,5 bed semi-detached house for sale,Maison,NA
835,https://www.zoopla.co.uk//for-sale/details/54169255,Londres,SW8,"Union Grove, London SW8",380000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
836,https://www.zoopla.co.uk//new-homes/details/54169232,London,EC2A,"Principal Place, Worship Street, London EC2A",875000,NA,vente,N,1,1,1,1 bed flat for sale,Appartement,NA
837,https://www.zoopla.co.uk//new-homes/details/54169233,London,EC2A,"Principal Place, Worship Street, London EC2A",1492000,NA,vente,N,2,1,1,2 bed flat for sale,Appartement,NA
838,https://www.zoopla.co.uk//for-sale/details/54169219,Harrow,HA1,"High Street, Harrow-On-The-Hill, Harrow HA1",375000,NA,vente,A,4,4,1,4 bed flat for sale,Appartement,NA
839,https://www.zoopla.co.uk//for-sale/details/54169223,Londres,E3,"Bromley High Street, London E3",175000,NA,vente,A,NA,1,1,Studio for sale,Studio,NA
840,https://www.zoopla.co.uk//for-sale/details/54169201,Londres,NW6,"Mortimer Crescent, Maida Vale NW6",360000,52.95471,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
841,https://www.zoopla.co.uk//for-sale/details/54169183,Sutton,SM1,"Sydney Road, Sutton SM1",370000,NA,vente,A,2,1,1,2 bed terraced house for sale,Maison,NA
842,https://www.zoopla.co.uk//for-sale/details/54169190,Londres,N3,"St Pauls Way, Fincjley N3",1250000,NA,vente,A,4,2,2,4 bed semi-detached house for sale,Maison,NA
843,https://www.zoopla.co.uk//for-sale/details/54169170,Londres,SE12,"Somertrees Avenue, London SE12",850000,NA,vente,A,5,4,3,5 bed semi-detached house for sale,Maison,NA
844,https://www.zoopla.co.uk//for-sale/details/54169172,Londres,SE3,"Vanbrugh Park, London SE3",425000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
845,https://www.zoopla.co.uk//for-sale/details/54166322,Wembley,HA9,"Preston Road Area, Wembley HA9",599950,NA,vente,A,3,1,2,3 bed terraced house for sale,Maison,NA
846,https://www.zoopla.co.uk//for-sale/details/54169134,Londres,N4,"Finsbury Park, London N4",425000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
847,https://www.zoopla.co.uk//for-sale/details/54169106,United Kingdom,KT1,"Kingston-Upon-Thames, Surrey, United Kingdom KT1",750000,NA,vente,A,4,1,2,4 bed semi-detached house for sale,Maison,NA
848,https://www.zoopla.co.uk//for-sale/details/54169118,Londres,SW2,"Tulse Hill, London SW2",320000,51,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
849,https://www.zoopla.co.uk//for-sale/details/54169097,Hornchurch,RM11,"Herbert Road, Emerson Park, Hornchurch RM11",1995000,NA,vente,A,5,5,NA,5 bed detached house for sale,Maison,NA
850,https://www.zoopla.co.uk//new-homes/details/54169036,Londres,W12,"Lincoln Building, White City Living, White City W12",1217000,NA,vente,N,2,2,2,2 bed flat for sale,Appartement,NA
851,https://www.zoopla.co.uk//for-sale/details/54169049,Londres,N1,"Langford Mews, Liverpool Road, Barnsbury, Islington N1",1200000,NA,vente,A,2,2,2,2 bed terraced house for sale,Maison,NA
852,https://www.zoopla.co.uk//for-sale/details/54169039,Londres,E4,"Beaufort Close, London E4",245000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
853,https://www.zoopla.co.uk//for-sale/details/54169027,Orpington,BR6,"Woodcote Drive, Orpington BR6",325000,NA,vente,A,3,1,1,3 bed flat for sale,Appartement,NA
854,https://www.zoopla.co.uk//for-sale/details/47052556,Londres,E1,"Varden Street, London E1",1450000,NA,vente,A,3,2,2,3 bed town house for sale,Maison,NA
855,https://www.zoopla.co.uk//for-sale/details/54169000,Londres,SW11,"Keildon Road, London SW11",1550000,NA,vente,A,5,3,1,5 bed terraced house for sale,Maison,NA
856,https://www.zoopla.co.uk//for-sale/details/54168990,Londres,SW2,"Barrhill Road, London SW2",350000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
857,https://www.zoopla.co.uk//for-sale/details/54168978,Londres,E6,"Beverley Road, East Ham, London E6",NA,NA,vente,A,3,1,1,3 bed terraced house for sale,Maison,NA
858,https://www.zoopla.co.uk//for-sale/details/54168894,Mitcham,CR4,"Chart House, Sadler Close, Mitcham CR4",215000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
859,https://www.zoopla.co.uk//for-sale/details/54168865,Brentford,TW8,"Baltic Avenue, Brentford TW8",375000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
860,https://www.zoopla.co.uk//for-sale/details/54168848,Barnet,EN5,"Station Road, New Barnet, Barnet EN5",325000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
861,https://www.zoopla.co.uk//for-sale/details/54146724,Londres,E6,"Canterbury Close, Beckton, London E6",200000,NA,vente,A,NA,NA,NA,Studio for sale,Studio,NA
862,https://www.zoopla.co.uk//for-sale/details/54160747,Londres,E16,"Latitude Court, Albert Basin Way, Royal Docks E16",400000,NA,vente,A,NA,NA,NA,Studio for sale,Studio,NA
863,https://www.zoopla.co.uk//for-sale/details/54160749,Londres,E16,"Sunderland Point, Gallions Point, Royal Docks E16",350000,NA,vente,A,2,NA,NA,2 bed flat for sale,Appartement,NA
864,https://www.zoopla.co.uk//for-sale/details/54160750,Londres,E16,"The Galley, 3 Basin Approach, London E16",300000,NA,vente,A,1,NA,NA,1 bed flat for sale,Appartement,NA
865,https://www.zoopla.co.uk//for-sale/details/54168810,Croydon,CR0,"Warbank Close, New Addington, Croydon CR0",350000,NA,vente,A,3,NA,NA,3 bed terraced house for sale,Maison,NA
866,https://www.zoopla.co.uk//for-sale/details/54168814,Brook Avenue,HA8,"Dean Court, Brook Avenue HA8",350000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
867,https://www.zoopla.co.uk//for-sale/details/54168789,Londres,E3,"Windermere House, 74 Eric Street, London E3",450000,83.705603,vente,A,3,NA,NA,3 bed flat for sale,Appartement,NA
868,https://www.zoopla.co.uk//for-sale/details/54168756,Londres,N14,"Bush Court, Crown Lane, Southgate N14",459950,NA,vente,A,3,1,1,3 bed flat for sale,Appartement,NA
869,https://www.zoopla.co.uk//for-sale/details/54168757,Sydney Road,EN2,"Tower Point, Sydney Road EN2",340000,NA,vente,A,2,NA,NA,2 bed flat for sale,Appartement,NA
870,https://www.zoopla.co.uk//for-sale/details/54168759,Londres,NW3,"Ferncroft Avenue, Hampstead NW3",6395000,NA,vente,A,6,5,3,6 bed property for sale,Maison avec jardin,NA
871,https://www.zoopla.co.uk//for-sale/details/54168740,Enfield,EN2,"Lindal Crescent, Enfield EN2",550000,NA,vente,A,4,2,1,4 bed end terrace house for sale,Maison,NA
872,https://www.zoopla.co.uk//for-sale/details/47767657,Londres,E14,"Lockview Court, Limehouse E14",460000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
873,https://www.zoopla.co.uk//for-sale/details/48068423,Carshalton,SM5,"Wrythe Lane, Carshalton SM5",275000,NA,vente,A,2,1,2,2 bed maisonette for sale,Maisonette,NA
874,https://www.zoopla.co.uk//for-sale/details/50918916, Erith,DA8,"Park Crescent, Lesney Park, Erith, Kent DA8",450000,NA,vente,A,3,1,2,3 bed bungalow for sale,Bungalow,NA
875,https://www.zoopla.co.uk//for-sale/details/49722162,Northwood,HA6,"Chestnut Avenue, Northwood, Middlesex HA6",1100000,NA,vente,A,4,2,2,4 bed detached house for sale,Maison,NA
876,https://www.zoopla.co.uk//for-sale/details/52969693,Londres,N14,"The Orchard, Oakwood, London N14",359950,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
877,https://www.zoopla.co.uk//for-sale/details/54168695,Welling,DA16,"Teviot Close, Welling, Kent DA16",350000,NA,vente,A,3,1,2,3 bed end terrace house for sale,Maison,NA
878,https://www.zoopla.co.uk//for-sale/details/54168675,Twickenham,TW1,"Popes Grove, Twickenham TW1",1750000,NA,vente,A,4,2,2,4 bed semi-detached house for sale,Maison,NA
879,https://www.zoopla.co.uk//for-sale/details/54168666,Londres,E14,"Charrington Tower, London E14",1800000,NA,vente,A,2,2,1,2 bed property for sale,Maison avec jardin,NA
880,https://www.zoopla.co.uk//new-homes/details/54168649,Londres,SE1,"Morocco Street, Bermondsey, London SE1",669950,NA,vente,N,1,1,1,1 bed flat for sale,Appartement,NA
881,https://www.zoopla.co.uk//for-sale/details/54168609,Twickenham,TW2,"Gilpin Crescent, Whitton, Twickenham TW2",595000,NA,vente,A,3,2,2,3 bed semi-detached house for sale,Maison,NA
882,https://www.zoopla.co.uk//for-sale/details/54168610,Dagenham,RM8,"Windsor Road, Dagenham RM8",325000,NA,vente,A,2,1,1,2 bed terraced house for sale,Maison,NA
883,https://www.zoopla.co.uk//for-sale/details/54168578,Dagenham,RM9,"Ripple Road, Dagenham RM9",300000,NA,vente,A,2,1,2,2 bed terraced house for sale,Maison,NA
884,https://www.zoopla.co.uk//for-sale/details/54168565,Londres,SW19,"Camelot Close, Wimbledon, London SW19",1995000,NA,vente,A,5,NA,NA,5 bed detached house for sale,Maison,NA
885,https://www.zoopla.co.uk//for-sale/details/54168545,Isleworth,TW7,"Clifton Road, Isleworth TW7",157500,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
886,https://www.zoopla.co.uk//for-sale/details/54168537,Isleworth,TW7,"Clifton Road, Isleworth TW7",315000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
887,https://www.zoopla.co.uk//for-sale/details/54168531,Londres,W10,"Fifth Avenue, Queens Park Estate W10",499950,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
888,https://www.zoopla.co.uk//new-homes/details/54168485,Londres,W3,"Holst Road, Acton, London W3",600000,NA,vente,N,3,2,1,3 bed terraced house for sale,Maison,NA
889,https://www.zoopla.co.uk//for-sale/details/54168486,Londres,E8,"Stannard Road, London E8",1550000,139.633209,vente,A,4,2,2,4 bed semi-detached house for sale,Maison,NA
890,https://www.zoopla.co.uk//new-homes/details/54168463,Londres,N13,"Powys Lane, Palmers Green, London N13",425000,NA,vente,N,1,1,1,1 bed flat for sale,Appartement,Help to buy
891,https://www.zoopla.co.uk//for-sale/details/54168389,Londres,N8,"Tregaron Avenue, London N8",1625000,195.932427,vente,A,5,3,1,5 bed semi-detached house for sale,Maison,NA
892,https://www.zoopla.co.uk//for-sale/details/54168390,NA,"NW7,","Mill Hill, London NW7,",750000,NA,vente,A,4,2,NA,4 bed terraced house for sale,Maison,NA
893,https://www.zoopla.co.uk//for-sale/details/54168385,Barking,IG11,"1 Harlequin Close, Barking IG11",220000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
894,https://www.zoopla.co.uk//for-sale/details/54168370,Londres,E11,"Wellesley Road, London E11",500000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
895,https://www.zoopla.co.uk//for-sale/details/54168366,Londres,N8,"Emerson Apartments, Chadwell Lane, Hornsey N8",375000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
896,https://www.zoopla.co.uk//for-sale/details/54168297, Richmond,TW10,"South Lodge, 61 Ham Common, Richmond, Surrey TW10",895000,NA,vente,A,2,NA,NA,2 bed flat for sale,Appartement,NA
897,https://www.zoopla.co.uk//for-sale/details/54168275,Londres,SE5,"Shenley Road, London SE5",1325000,NA,vente,A,5,2,2,5 bed end terrace house for sale,Maison,NA
898,https://www.zoopla.co.uk//for-sale/details/54168260,Londres,NW10,"Fortune Gate Road, Harlesden NW10",749500,NA,vente,A,4,2,2,4 bed terraced house for sale,Maison,NA
899,https://www.zoopla.co.uk//for-sale/details/54168249,South Croydon,CR2,"Croham Mount, Sanderstead, South Croydon CR2",700000,NA,vente,A,3,2,2,3 bed detached house for sale,Maison,NA
900,https://www.zoopla.co.uk//for-sale/details/54168227,Londres,W14,"Sinclair Road, London W14",990000,NA,vente,A,3,2,1,3 bed flat for sale,Appartement,NA
901,https://www.zoopla.co.uk//for-sale/details/54168202,Londres,NW2,"Grosvenor Gardens, London NW2",485000,65,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
902,https://www.zoopla.co.uk//for-sale/details/54168162,Londres,SE25,"Selhurst Road, London SE25",300000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
903,https://www.zoopla.co.uk//for-sale/details/50281364,Londres,E8,"5 Stean Street, London E8",425000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
904,https://www.zoopla.co.uk//for-sale/details/50934228,Londres,NW9,"Lark Court, 104 Lanacre Avenue, Colindale, London NW9",290000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
905,https://www.zoopla.co.uk//for-sale/details/54168155,Londres,SE12,"Lyme Farm Road, London SE12",365000,NA,vente,A,2,1,1,2 bed maisonette for sale,Maisonette,NA
906,https://www.zoopla.co.uk//for-sale/details/54168138,Londres,W14,"Comeragh Road, London W14",600000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
907,https://www.zoopla.co.uk//for-sale/details/54168140,Londres,SE18,"30 Calderwood Street, Woolwich Arsenal SE18",220000,40.041193,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
908,https://www.zoopla.co.uk//for-sale/details/54168139,Londres,SE23,"Tatnell Road, London SE23",775000,NA,vente,A,4,2,2,4 bed terraced house for sale,Maison,NA
909,https://www.zoopla.co.uk//for-sale/details/54168121,London,WC1X,"Granville Square, London WC1X",2650000,NA,vente,A,4,3,2,4 bed terraced house for sale,Maison,NA
910,https://www.zoopla.co.uk//new-homes/details/54168107,Londres,N8,"Hampden Road, London N8",523000,75.808848,vente,N,2,1,NA,2 bed flat for sale,Appartement,Help to buy
911,https://www.zoopla.co.uk//for-sale/details/54168089,Londres,NW3,"Atina Court, 2 Belsize Grove, Belsize Park, London NW3",1200000,NA,vente,A,2,NA,NA,2 bed flat for sale,Appartement,NA
912,https://www.zoopla.co.uk//for-sale/details/54168099,Londres,N1,"De Beauvoir Crescent, De Beauvoir, London N1",650000,NA,vente,A,2,NA,NA,2 bed flat for sale,Appartement,NA
913,https://www.zoopla.co.uk//for-sale/details/54168066,Dagenham,RM10,"Reede Road, Dagenham RM10",310000,NA,vente,A,2,1,1,2 bed terraced house for sale,Maison,NA
914,https://www.zoopla.co.uk//for-sale/details/54168032,Londres,SW6,"Perrymead Street, Peterborough Estate, Fulham, London SW6",3250000,NA,vente,A,6,NA,NA,6 bed terraced house for sale,Maison,NA
915,https://www.zoopla.co.uk//for-sale/details/54168019,Enfield,EN2,"St. Johns Terrace, Enfield EN2",489950,NA,vente,A,2,NA,1,2 bed property for sale,Maison avec jardin,NA
916,https://www.zoopla.co.uk//for-sale/details/54168006,Wallington,SM6,"Leechcroft Road, Wallington SM6",425000,NA,vente,A,3,1,2,3 bed semi-detached house for sale,Maison,NA
917,https://www.zoopla.co.uk//for-sale/details/54167942,Londres,E14,"Prestage Way, Poplar, East London E14",815000,NA,vente,A,2,2,NA,2 bed flat for sale,Appartement,NA
918,https://www.zoopla.co.uk//for-sale/details/54167962,Londres,SW4,"Sandmere Road, London SW4",640000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
919,https://www.zoopla.co.uk//new-homes/details/54167955,Londres,E14,"Landmark Pinnacle, Docklands E14",499995,NA,vente,N,NA,1,1,Studio for sale,Studio,NA
920,https://www.zoopla.co.uk//for-sale/details/54167954,Londres,SW10,"Redcliffe Square, London SW10",2395000,NA,vente,A,2,NA,NA,2 bed flat for sale,Appartement,NA
921,https://www.zoopla.co.uk//for-sale/details/54167956,Londres,SE7,"Charlton Dene, London SE7",425000,NA,vente,A,3,1,2,3 bed semi-detached house for sale,Maison,NA
