,URL,ville,code postal,Adresses,prix livre,surface m2,Enchere ou vente,Etat neuf ou ancien,Nombre de chambres,Nombre de SDB,Nombre de séjour,Description,Type bien,Aide
8936,https://www.zoopla.co.uk//for-sale/details/54167351,Barking,IG11,Sackett Road Barking IG11,335000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
8937,https://www.zoopla.co.uk//for-sale/details/54167287,Bellamy Drive,HA7,Bellamy Court Bellamy Drive HA7,325000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
8938,https://www.zoopla.co.uk//new-homes/details/54167278,Londres,NW8,Avenue Road St. John's Wood London NW8,75000000,NA,vente,N,10,10,2,10 bed detached house for sale,Maison,NA
8939,https://www.zoopla.co.uk//for-sale/details/54167256,Londres,E17,Lennox Road London E17,500000,NA,vente,A,3,1,1,3 bed end terrace house for sale,Maison,NA
8940,https://www.zoopla.co.uk//for-sale/details/54167202,Londres,E2,Baxendale Street Columbia Road London E2,1000000,NA,vente,A,2,1,1,2 bed terraced house for sale,Maison,NA
8941,https://www.zoopla.co.uk//for-sale/details/54167189,Edgware,HA8,Kings Drive Edgware HA8,1195000,NA,vente,A,5,3,4,5 bed detached house for sale,Maison,NA
8942,https://www.zoopla.co.uk//new-homes/details/54167173,New Malden,KT3,One New Malden New Malden KT3,520000,NA,vente,N,2,2,NA,2 bed flat for sale,Appartement,NA
8943,https://www.zoopla.co.uk//for-sale/details/54167132,Enfield,EN2,The Ridgeway Enfield EN2,425000,NA,vente,A,2,NA,NA,2 bed flat for sale,Appartement,NA
8944,https://www.zoopla.co.uk//new-homes/details/54167109,Orpington,BR5,Lockesley Chase Orpington Kent BR5,635000,112,vente,N,4,2,1,4 bed town house for sale,Maison,NA
8945,https://www.zoopla.co.uk//new-homes/details/54167124,Epsom,KT19,West Hill Epsom KT19,540000,NA,vente,N,2,2,1,2 bed flat for sale,Appartement,NA
8946,https://www.zoopla.co.uk//for-sale/details/54167118,Orpington,BR6,Tye Lane Farnborough Orpington BR6,500000,75.901751,vente,A,3,1,1,3 bed semi-detached house for sale,Maison,NA
8947,https://www.zoopla.co.uk//new-homes/details/54167127,Croydon,CR0,Leon House Croydon CR0,349000,NA,vente,N,1,NA,NA,1 bed flat for sale,Appartement,NA
8948,https://www.zoopla.co.uk//for-sale/details/54167121,Londres,SW16,Gleneldon Road London SW16,475000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
8949,https://www.zoopla.co.uk//for-sale/details/54310678, Wallington,SM6,Trinity Court 77A Woodcote Road Wallington Surrey SM6,295000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
8950,https://www.zoopla.co.uk//for-sale/details/54167107,Twickenham,TW1,Queens Road Twickenham TW1,450000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
8951,https://www.zoopla.co.uk//for-sale/details/50987527,Londres,E1,Devonport Street London E1,425000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
8952,https://www.zoopla.co.uk//for-sale/details/54167083,Barking,IG11,Rosslyn Road Barking Essex IG11,430000,NA,vente,A,3,1,2,3 bed terraced house for sale,Maison,NA
8953,https://www.zoopla.co.uk//for-sale/details/54167072,Londres,NW6,Aberdare Gardens South Hampstead London NW6,2000000,NA,vente,A,4,2,2,4 bed flat for sale,Appartement,NA
8954,https://www.zoopla.co.uk//for-sale/details/54167053,London,SW1P,The Courthouse 70 Horseferry Road Westminster London SW1P,2300000,NA,vente,A,3,3,2,3 bed flat for sale,Appartement,NA
8955,https://www.zoopla.co.uk//for-sale/details/54167042,Londres,SE14,Avonley Road London SE14,735000,NA,vente,A,3,2,1,3 bed semi-detached house for sale,Maison,NA
8956,https://www.zoopla.co.uk//for-sale/details/54167014,Ruislip,HA4,Field End Road Ruislip HA4,575000,89.651395,vente,A,3,1,2,3 bed semi-detached house for sale,Maison,NA
8957,https://www.zoopla.co.uk//new-homes/details/54167010,Epsom,KT19,West Hill Epsom KT19,520000,NA,vente,N,2,2,1,2 bed flat for sale,Appartement,NA
8958,https://www.zoopla.co.uk//for-sale/details/54166998,Londres,SW11,Mysore Road Battersea London SW11,680000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
8959,https://www.zoopla.co.uk//for-sale/details/54166963,Mayfair,W1K,North Row Park Lane Mayfair W1K,NA,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
8960,https://www.zoopla.co.uk//for-sale/details/54166941,London,EC1M,Florin Court London EC1M,395000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
8961,https://www.zoopla.co.uk//for-sale/details/54166948,Londres,SW6,The Boulevard Imperial Wharf London SW6,775000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
8962,https://www.zoopla.co.uk//for-sale/details/54166895,Londres,SE19,Beulah Hill London SE19,219000,NA,vente,A,1,NA,1,1 bed flat for sale,Appartement,NA
8963,https://www.zoopla.co.uk//for-sale/details/54166902,Erith,DA8,Rainbow Road Erith DA8,250000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
8964,https://www.zoopla.co.uk//for-sale/details/54166899,Londres,E17,Lennox Road London E17,330500,NA,vente,A,3,1,1,3 bed end terrace house for sale,Maison,NA
8965,https://www.zoopla.co.uk//for-sale/details/54188205,Sutton,SM2,The Gallop Sutton SM2,895000,NA,vente,A,3,2,2,3 bed detached bungalow for sale,Bungalow,NA
8966,https://www.zoopla.co.uk//for-sale/details/54166822,Epsom,KT17,Amber Close Epsom KT17,1050000,NA,vente,A,5,3,2,5 bed detached house for sale,Maison,NA
8967,https://www.zoopla.co.uk//new-homes/details/54166736,Londres,N10,Pembroke Road Muswell Hill London Greater London N10,775000,NA,vente,N,3,1,1,3 bed terraced house for sale,Maison,NA
8968,https://www.zoopla.co.uk//for-sale/details/54156025,Londres,SE10,Fearon Street Greenwich SE10,500000,NA,vente,A,2,1,2,2 bed terraced house for sale,Maison,NA
8969,https://www.zoopla.co.uk//for-sale/details/54165562,Londres,SE10,Blissett Street Greenwich SE10,535000,NA,vente,A,3,1,1,3 bed maisonette for sale,Maisonette,NA
8970,https://www.zoopla.co.uk//for-sale/details/54154775,Londres,SE10,Union Park Greenwich SE10,470000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
8971,https://www.zoopla.co.uk//for-sale/details/54166673,Harrow Garden Village,HA2,The Drive Harrow Garden Village Middlesex HA2,650000,NA,vente,A,3,1,2,3 bed semi-detached house for sale,Maison,NA
8972,https://www.zoopla.co.uk//for-sale/details/54166665,Londres,SE18,Plum Lane Shooters Hill SE18,5000,NA,vente,A,NA,NA,NA,Land for sale,Terrain,NA
8973,https://www.zoopla.co.uk//for-sale/details/54166605,Croydon,CR0,Tavistock Road Croydon CR0,270000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
8974,https://www.zoopla.co.uk//for-sale/details/54166587,Wallington,SM6,Belmont Road Wallington SM6,275000,NA,vente,A,1,1,1,1 bed maisonette for sale,Maisonette,NA
8975,https://www.zoopla.co.uk//for-sale/details/54166545,Southall,UB1,Lady Margaret Road Southall UB1,5000,NA,vente,A,NA,NA,NA,Parking/garage for sale,Garage/parking,NA
8976,https://www.zoopla.co.uk//for-sale/details/54166534,Enfield,EN3,Kingsway Enfield EN3,50000,NA,vente,A,NA,NA,NA,Parking/garage for sale,Garage/parking,NA
8977,https://www.zoopla.co.uk//for-sale/details/54166530,Londres,SE12,Amblecote Road Grove Park SE12,5000,NA,vente,A,NA,NA,NA,Parking/garage for sale,Garage/parking,NA
8978,https://www.zoopla.co.uk//for-sale/details/54166525,Enfield,EN2,Essex Road Enfield EN2,65000,NA,vente,A,NA,NA,NA,Parking/garage for sale,Garage/parking,NA
8979,https://www.zoopla.co.uk//for-sale/details/54166496,Londres,N16,Mayville Estate London N16,525000,NA,vente,A,4,NA,NA,4 bed flat for sale,Appartement,NA
8980,https://www.zoopla.co.uk//new-homes/details/54166477,Londres,N6,Archway Road Richardson Mews Highgate N6,1000000,NA,vente,N,3,2,1,3 bed flat for sale,Appartement,NA
8981,https://www.zoopla.co.uk//for-sale/details/54166479,Hornchurch,RM11,Brookside Emerson Park Hornchurch RM11,849950,NA,vente,A,3,1,NA,3 bed detached house for sale,Maison,NA
8982,https://www.zoopla.co.uk//for-sale/details/51918458,Londres,N22,Palace Gates Road London N22,329950,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
8983,https://www.zoopla.co.uk//for-sale/details/54166450,Wembley,HA0,Lancelot Avenue Wembley HA0,549950,NA,vente,A,3,1,2,3 bed terraced house for sale,Maison,NA
8984,https://www.zoopla.co.uk//for-sale/details/53115649,Northwood,HA6,Bishops Avenue Northwood HA6,1000000,NA,vente,A,3,1,2,3 bed detached house for sale,Maison,NA
8985,https://www.zoopla.co.uk//for-sale/details/51920176,Londres,SE1,The Corniche 23 Albert Embankment London SE1,2600000,NA,vente,A,3,3,1,3 bed flat for sale,Appartement,NA
8986,https://www.zoopla.co.uk//for-sale/details/54166417,Londres,W2,Kensington Gardens Square Westbourne Grove W2,1350000,NA,vente,A,2,NA,NA,2 bed flat for sale,Appartement,NA
8987,https://www.zoopla.co.uk//for-sale/details/54166394,Londres,N21,Green Lanes Winchmore Hill N21,500000,NA,vente,A,NA,NA,NA,Property for sale,Maison avec jardin,NA
8988,https://www.zoopla.co.uk//new-homes/details/54166366,Epsom,KT19,West Hill Epsom KT19,495000,NA,vente,N,2,1,2,2 bed flat for sale,Appartement,NA
8989,https://www.zoopla.co.uk//for-sale/details/54166347,Barnet,EN5,Manor Road Barnet EN5,650000,NA,vente,A,3,2,1,3 bed semi-detached house for sale,Maison,NA
8990,https://www.zoopla.co.uk//for-sale/details/54166334,Londres,NW3,King Henrys Road Belsize Park London NW3,1125000,116,vente,A,3,2,1,3 bed flat for sale,Appartement,NA
8991,https://www.zoopla.co.uk//for-sale/details/54166332,New Malden,KT3,West Barnes Lane New Malden KT3,690000,NA,vente,A,4,2,2,4 bed semi-detached house for sale,Maison,NA
8992,https://www.zoopla.co.uk//for-sale/details/54166287,Londres,E14,Hallmark Court 48 Thomas Road E14,465000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
8993,https://www.zoopla.co.uk//for-sale/details/51449254,Londres,SW16,Ribblesdale Road London SW16,875000,NA,vente,A,5,3,2,5 bed terraced house for sale,Maison,NA
8994,https://www.zoopla.co.uk//for-sale/details/54166241,Bromley,BR2,Shortlands Grove Bromley BR2,325000,NA,vente,A,1,1,NA,1 bed flat for sale,Appartement,NA
8995,https://www.zoopla.co.uk//new-homes/details/54166229,Orpington,BR5,Lockesley Chase Orpington Kent BR5,670000,128,vente,N,4,2,1,4 bed detached house for sale,Maison,NA
8996,https://www.zoopla.co.uk//for-sale/details/54166201,Londres,N17,Willoughby Lane Tottenham N17,300000,NA,vente,A,NA,NA,NA,Property for sale,Maison avec jardin,NA
8997,https://www.zoopla.co.uk//new-homes/details/54166168,Epsom,KT19,West Hill Epsom KT19,1000000,NA,vente,N,3,2,1,3 bed flat for sale,Appartement,NA
8998,https://www.zoopla.co.uk//for-sale/details/54166164,Londres,N1,Wynford Road Kings Cross N1,250000,NA,vente,A,1,NA,NA,1 bed flat for sale,Appartement,NA
8999,https://www.zoopla.co.uk//for-sale/details/54166166,Londres,N22,Pellatt Grove Wood Green N22,230000,NA,vente,A,3,NA,NA,3 bed maisonette for sale,Maisonette,NA
9000,https://www.zoopla.co.uk//for-sale/details/54166157,Londres,N19,Fairbridge Road London N19,380000,45.243761,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
9001,https://www.zoopla.co.uk//for-sale/details/54166059,Londres,SW15,Cotman Close London SW15,439950,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
9002,https://www.zoopla.co.uk//for-sale/details/54166066,Londres,SE18,Heavitree Road Plumstead Common SE18,465000,NA,vente,A,3,1,3,3 bed end terrace house for sale,Maison,NA
9003,https://www.zoopla.co.uk//for-sale/details/54166061,Harrow,HA3,Kynaston Close Harrow HA3,659000,NA,vente,A,4,1,2,4 bed semi-detached house for sale,Maison,NA
9004,https://www.zoopla.co.uk//for-sale/details/54166048,Londres,W6,Verbena Gardens Hammersmith W6,625000,NA,vente,A,3,NA,NA,3 bed terraced house for sale,Maison,NA
9005,https://www.zoopla.co.uk//for-sale/details/54166045,Londres,W8,Lexham House Lexham Gardens Kensington W8,750000,NA,vente,A,NA,NA,NA,Property for sale,Maison avec jardin,NA
9006,https://www.zoopla.co.uk//for-sale/details/54166029,Londres,NW5,Holmes Road London NW5,585500,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
9007,https://www.zoopla.co.uk//for-sale/details/54166019,Londres,SW18,Penwith Road Earlsfield SW18,525000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
9008,https://www.zoopla.co.uk//for-sale/details/54166018,London,EC2Y,Bryer Court Barbican London EC2Y,535000,NA,vente,A,NA,1,1,Studio for sale,Studio,NA
9009,https://www.zoopla.co.uk//new-homes/details/54166017,Londres,E14,Harbour Way Canary Wharf E14,745000,57.042442,vente,N,1,1,1,1 bed flat for sale,Appartement,NA
9010,https://www.zoopla.co.uk//new-homes/details/54165944,Hounslow,TW3,Pears Road Hounslow TW3,335000,NA,vente,N,1,1,NA,1 bed flat for sale,Appartement,NA
9011,https://www.zoopla.co.uk//for-sale/details/46928687,Londres,E17,Wood Street London E17,250000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
9012,https://www.zoopla.co.uk//for-sale/details/54165978,Londres,E3,Rudstone House Bromley High Street Bow London E3,175000,NA,vente,A,NA,1,NA,Studio for sale,Studio,NA
9013,https://www.zoopla.co.uk//for-sale/details/54165972,Hornchurch,RM11,Harrow Drive Hornchurch RM11,1050000,NA,vente,A,5,2,4,5 bed detached house for sale,Maison,NA
9014,https://www.zoopla.co.uk//for-sale/details/54165949,Londres,E3,Leopold Street London E3,375000,NA,vente,A,2,1,1,2 bed duplex for sale,Duplex,NA
9015,https://www.zoopla.co.uk//new-homes/details/53746026,Hounslow,TW3,Pears Road Hounslow TW3,435000,NA,vente,N,2,2,NA,2 bed flat for sale,Appartement,NA
9016,https://www.zoopla.co.uk//for-sale/details/54165925,Londres,E18,Woodford House Woodford Road South Woodford E18,150000,NA,vente,A,NA,NA,NA,Property for sale,Maison avec jardin,NA
9017,https://www.zoopla.co.uk//for-sale/details/54165887,Londres,N2,Long Lane East Finchley London N2,775000,NA,vente,A,3,1,2,3 bed terraced house for sale,Maison,NA
9018,https://www.zoopla.co.uk//for-sale/details/54165906,Londres,SW9,Stansfield Road London SW9,1250000,NA,vente,A,4,2,1,4 bed terraced house for sale,Maison,NA
9019,https://www.zoopla.co.uk//new-homes/details/53746024,Hounslow,TW3,Pears Road Hounslow TW3,699995,NA,vente,N,4,2,NA,4 bed town house for sale,Maison,NA
9020,https://www.zoopla.co.uk//for-sale/details/54165846,Harrow,HA2,Roxeth Hill Harrow-On-The-Hill Harrow HA2,450000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
